0.000614,-9.7043e-05,-0.00054407,2.3435e-05,0.00021693,0.00047926,-0.00023632,-0.00034574,-4.0114e-05,-3.9341e-05,-0.00037449,-0.00026446,0.00024795,0.00048435,0.00014667,0.00021589,-4.266e-06,0.00020992,-0.00011446,0.00034343,0.00037629,0.00032583,-0.00028609,-0.00038154,-0.00057744,-0.00053639,-0.00049224,7.0403e-05,0.00053768,-0.00013966,0.0004849,-0.00045998,0.00022759,-0.00073967,-0.00014223,-0.00052877,-0.00032711,0.00066957,0.00042178,3.027e-05,-0.00040324,-4.92e-05,-0.00052534,-0.00057387,0.00067587,0.00013682,-7.1889e-05,-0.00090593,-0.0001663,-0.00027092,0.00065246,0.00040349,-0.00025424,-0.0002342,0.00038232,0.00044739,0.00063837,-0.00054965,0.00022335,-0.00094427,0.00015845,0.00069693,0.00042223,-0.00017412,-0.00033533,0.00024094,0.00043962,-2.1381e-05,0.00058045,0.00078288,0.00044216,-0.00090544,-0.0013045,-0.0011001,-0.0012318,0.00031279,0.00049894,-0.00046306,-0.001138,2.0431e-05,0.00082706,0.00043427,-1.5454e-05,8.3969e-05,-0.00060687,-9.6929e-05,-5.3023e-05,-0.00026221,-0.0005822,0.00049569,0.0012877,-0.00017652,-0.0003797,-0.00090639,-0.00017211,0.0006377,-0.00018052,-0.00096165,7.2513e-05,-1.1816e-05,3.6727e-05,-0.00067458,0.00056437,0.00071535,-0.00025669,0.000171,8.8219e-05,-0.0001461,-3.3896e-05,-0.00041523,-0.00016662,-0.0005973,3.453e-05,0.00060765,0.00024204,-3.8565e-05,0.00029411,0.00035234,-0.00029059,-0.00019066,-0.0002522,-0.00078403,-0.00056071,5.1261e-05,-0.00030449,0.00014344,0.00032555,-0.00074089,-0.00030084,-0.00082432,-3.6835e-05,-0.00043458,-0.00019882,0.00061579,0.00031686,-0.00028872,0.00050115,-0.00020222,0.00038281,0.0001165,2.5755e-07,-0.00057228,-8.4601e-05,0.00010668,-0.00015527,0.00056531,-0.00036622,-0.00084513,-0.00051764,0.00053863,-0.00010083,0.00023751,0.00027188,-0.00082842,0.00034842,-0.0003649,-0.00020602,0.00090538,0.00059288,-0.00021791,0.00068342
0.001023,-0.00022445,0.00017465,4.7051e-05,0.000355,0.00040536,6.7946e-05,-0.00069183,0.00055995,0.00011851,0.00051918,0.00098731,0.00012587,0.00014814,-0.00044881,-0.00030726,0.00041269,0.00021414,0.00031904,-8.099e-05,-2.6985e-05,-0.00077893,-1.8406e-06,-0.00027281,-0.00058023,-0.00045412,-0.00033558,-0.00055914,-0.00012098,-0.00029297,0.00033099,-2.5785e-05,-4.8e-06,-0.00015028,0.00041472,0.00057043,0.00053205,0.00023311,-0.00016365,0.00030594,0.00019964,0.00018307,0.00021919,0.00034344,-0.00055959,0.00046873,-0.00070101,-8.0822e-05,0.00043427,-0.00010263,-0.00080281,-0.00067701,0.00031039,-0.00048907,-1.5824e-06,-3.6479e-05,0.00015012,-0.00078496,0.00057115,-5.9675e-05,0.00040523,0.00048464,-0.00026692,-0.00025662,-0.00091493,0.00079888,0.00028914,0.00037077,0.00099106,0.00037435,0.00063188,0.0001073,0.00028764,2.5434e-05,-0.0008221,-0.00074018,-2.0684e-05,-0.00075979,0.00014588,-0.00059918,0.00060134,6.7962e-05,-0.00060248,4.9405e-05,-0.00012872,0.00040506,-4.8804e-05,0.00059733,-0.00034925,-6.9571e-05,0.00016916,-7.5072e-05,0.00063291,0.00038646,-0.00056175,0.00036215,-0.00027247,0.00043031,-3.0058e-05,-0.00037947,-0.00065845,0.00042756,0.00014146,-0.00025582,-0.00017128,7.1581e-05,0.00019946,-0.00028757,0.00053979,0.0002643,-0.00016218,-0.0006536,0.00038727,0.00053406,0.00075828,-0.0003426,-0.00044264,0.00025226,0.00036361,0.00022493,0.00042719,0.00012958,-8.748e-05,0.00015692,0.00034396,0.00014614,0.00083738,-0.00086629,0.0002423,-0.00093733,0.00027537,0.00014463,-0.00011953,-1.6201e-05,0.00073663,0.00069068,0.00069568,0.00056177,0.00070915,0.00028141,-0.00069486,-0.00022542,0.00030502,0.00033512,-0.0005179,0.00044211,0.0003136,-0.00097669,0.00043473,0.0003652,0.0002637,-0.0011139,0.0005405,-0.00021514,0.00012028,0.00052726,-0.00060136,0.00061278,0.00035828,-7.3699e-05,0.00047428
0.00075299,-0.0005249,0.00030067,0.00026227,0.00038334,0.00014137,0.00027284,-0.00029632,7.2675e-05,-0.00012542,0.00032075,-6.5779e-05,-5.1209e-05,-1.067e-05,0.00031166,-0.0002985,-0.00026153,-9.4473e-05,-0.00074548,0.00026658,0.00047753,-0.0001083,-0.00010029,0.00024027,-0.0004324,-0.00013692,-0.00027474,0.00047139,0.00054457,-0.00052832,7.681e-05,2.5236e-05,0.0001972,8.3569e-05,8.2544e-05,-0.00050591,7.3241e-05,-0.00089768,-0.0010181,0.00053652,-0.00033622,-0.00058184,0.00066025,0.00029597,-0.00015795,-0.00012613,0.00031608,-0.00039644,0.00033948,4.8618e-05,-0.00052832,0.000744,-0.00052939,-0.00028485,2.6327e-06,-0.00038378,-0.00019456,0.00075328,-0.00023388,0.00077,-0.00061801,0.00032607,-9.666e-05,0.000365,0.00016945,0.00080084,0.0002833,0.00037161,0.00033972,0.00090129,0.00043774,-0.00087682,0.00020287,-0.00010867,-0.0008696,-0.00089513,0.00036279,-0.00031009,-0.00052541,-0.00050424,0.00082103,3.1467e-05,0.00041694,0.00059514,-0.00046249,0.00036467,-0.00046366,-0.00027958,-0.00049944,0.00051776,-0.0002519,-0.00072182,0.00031563,-0.00095163,-0.00074472,-0.00021201,-0.00028836,-0.00029672,-0.00021833,-0.00034413,0.00039831,0.0002869,0.00018453,-7.4419e-05,5.0362e-05,-0.00054844,-8.8731e-05,-0.00025738,0.00078599,-0.00023795,-0.00098505,0.00011776,2.0285e-05,0.00030219,-0.00025192,0.00088854,-0.00012933,1.6791e-05,-0.00010921,0.00025685,-0.00031692,0.00063087,0.0003951,-0.00034951,9.1672e-05,0.00026932,-0.00073088,0.0007356,-0.00028647,-0.00034018,-0.00050772,-0.00061732,-0.00032329,-4.2005e-05,-0.00032484,0.00041895,-0.00081527,-0.00047468,-0.0005815,-0.00053205,0.00015019,0.00014581,-0.00046805,0.00070566,4.6411e-05,-4.6529e-05,5.4087e-05,0.00062743,-0.00046213,-0.00021254,-0.00037462,0.00064778,0.00011199,0.00039711,-0.00027586,-0.00016493,0.00066539,-0.0003657,-0.00027461,2.6726e-05,0.00049007
-0.0004995,0.00025544,0.0001759,0.00013154,-0.00043696,-0.00040355,0.00018073,0.00040346,-0.00012464,-0.0001801,-0.00055126,-0.00045032,-1.3805e-06,-0.00013343,-8.343e-05,0.00012854,0.00028292,9.1482e-05,6.0685e-05,0.00028646,0.00016325,-0.00034441,0.00018768,0.00022583,0.00026556,0.00021913,-0.00014061,0.00053173,0.00035331,-0.00017336,0.00066193,-0.00024688,-0.00053936,-0.00048161,-0.0006554,0.00060811,-0.00030394,-0.00016742,-0.0001619,-0.00032228,0.00017463,-0.00025071,0.00077345,0.00011899,0.0003304,0.00071202,-0.00027662,0.00043427,-0.00042667,-8.0001e-05,0.00030681,1.3121e-05,1.3127e-05,-0.00054326,0.00064522,0.00023154,0.00010501,0.00036519,0.00057427,3.2622e-05,-0.0002949,-0.00037954,-4.8382e-06,0.00019114,0.00052877,-3.0133e-05,0.00057729,6.2866e-05,-6.098e-05,8.6811e-05,0.00077617,0.00029679,5.116e-05,-0.00057176,0.00023409,-0.001207,0.0002512,0.00029847,0.00051973,-5.4489e-05,0.00034121,0.00033709,0.00027971,0.00012758,0.00048219,-0.00072686,0.0006196,0.00055447,0.00029349,-0.00057642,0.0001702,0.00021067,0.00042673,9.099e-05,-0.00089298,0.00043853,0.00016102,-0.00051624,0.0001812,0.00073236,-0.00087542,0.00028765,0.00019024,0.00050427,0.00017132,-0.00075823,0.00048743,-0.00055139,-0.00080782,-0.00029192,0.00068736,-0.00069184,-0.00074813,-3.7946e-05,-0.00011937,0.00024663,2.3888e-05,-0.00036253,-0.00066328,-0.00079833,0.00044405,6.4458e-05,-0.00026285,6.0379e-05,-0.00017181,-0.00010267,0.00059915,0.00033776,-6.5423e-05,-0.00037326,-0.00038446,1.1073e-05,-0.00064671,0.00037416,-0.00067168,9.4213e-05,-0.00058371,-0.0011618,0.00047525,0.000276,-0.0010006,-0.00018306,-0.00031988,-9.2682e-05,-0.00045795,0.00050055,-0.00079707,-0.00086177,-0.00054814,-0.00027327,0.0001392,0.00017685,0.00052234,-0.0002018,0.00024419,0.00016762,0.00062722,0.00012777,-0.0005242,-0.00072673,-7.6237e-05
4.2173e-05,0.00029974,-0.00048094,-3.417e-05,0.00029833,-0.00021535,0.00011055,-8.6556e-05,0.00024299,0.00047562,0.00019682,0.00019158,-0.00013745,-0.00020481,-9.8651e-05,-1.2292e-05,-0.00061148,6.0122e-05,0.00017215,-0.00022192,0.00014609,3.504e-05,-0.00039958,-7.6697e-05,-0.00030235,0.00026906,0.00013274,-0.00022539,-9.7722e-06,0.00015639,-0.00011674,-8.5771e-05,-5.8525e-05,-3.591e-05,-0.00041741,8.2737e-05,0.00049228,0.00019135,-0.00042775,0.00069154,-0.00020683,7.5866e-05,0.00053255,-0.00020572,-0.001056,-0.00012697,8.7034e-05,0.00024675,0.0003708,0.00039828,-0.00075199,-0.00036932,-0.00036857,0.00025976,-0.00055949,0.0004896,7.5911e-05,-0.00024793,-0.00012531,-0.00057025,-0.00053489,-0.0001364,0.00055251,0.00022584,-0.00016129,9.5295e-05,-7.4829e-05,-0.00057378,0.00085226,0.00079828,0.00010501,-0.00012669,-0.00034722,0.00035002,-0.00038977,-0.00023049,-0.00037827,0.00017097,0.00049358,-0.00064206,0.00031289,9.2925e-05,-0.00017113,-0.00011334,-0.00047934,-0.00029102,4.026e-05,-0.00053027,-0.00082971,0.00060794,0.00041969,-0.00015783,0.00032477,0.00026267,5.7596e-05,-0.00016622,2.1618e-05,0.00070775,-0.00057099,-0.00046586,-0.00046219,-0.00057443,0.00062745,-0.00095073,-0.00076692,5.313e-05,0.00035144,-0.00042086,-0.00055622,0.00070131,-1.7838e-05,-0.00082975,-0.00054243,0.00031611,0.0003018,0.00056101,-0.00080029,-0.00017941,0.00047831,-0.00018474,-0.00090054,0.00010673,-0.00050565,-0.00023149,0.00053358,0.00025683,-0.00014588,-0.00030398,-0.00010756,-0.00017624,0.00014162,-0.00057077,0.00027809,0.00027188,-0.00033041,0.00051924,-0.0008266,1.2491e-05,-0.00019802,-0.0009443,-0.00052178,-0.00022133,-0.00045777,-0.00054094,0.00028205,0.00036934,-0.00018105,-0.00044651,-0.00077213,-0.00030211,-0.00022539,7.0102e-05,-0.00084382,-7.8777e-05,0.00019829,-0.00042113,6.0378e-05,0.00022323,-0.00029845,0.00039205,0.00014337
0.0018186,-0.00025088,-0.00011834,-0.00056091,-0.00017084,-0.00019354,-5.2309e-05,0.0002053,0.00013291,-0.00017076,0.00027749,0.00096958,5.4158e-06,0.00058465,-0.00070879,-0.00079314,0.00042307,0.00023418,0.0005897,0.00039184,-6.6997e-05,0.00034439,-0.00080838,-0.00033629,0.00017141,-0.00050111,-4.06e-05,-0.00048922,-2.6871e-05,0.00041892,-0.00045234,0.00052939,0.00024915,0.00015759,-0.00024799,-0.00010275,-0.0003726,-0.00087145,-0.00044671,-0.00049711,-0.00022557,-0.0011188,-0.00032812,0.00031065,0.00077616,-0.0007139,0.00034337,0.00010616,-0.00063696,-0.00080329,-7.0389e-05,0.00049604,2.5561e-05,7.3998e-05,-0.0004037,0.00078974,-0.00025964,0.00029852,-0.00062716,0.0012508,0.00031524,-0.00065062,0.00070411,0.00098057,0.00020317,0.00063558,0.00037703,-0.00052827,-0.00031601,-0.00026722,0.0010926,-0.00011192,-8.3095e-05,0.0005424,-0.00060668,-0.0010008,-0.00087665,3.5769e-05,0.00011176,-0.00031129,-3.1797e-05,0.00026666,0.00067976,-0.00038563,-0.00049485,0.001085,-0.00041543,-0.00038148,-0.00059826,-0.00030805,0.00037457,-0.0005753,-0.00059834,0.00055587,-0.00025442,0.00069278,0.00071318,0.00040894,9.724e-05,0.00015432,0.0014765,-6.5024e-05,0.00071559,-0.00043412,-0.00085128,-5.3269e-05,-0.00025102,-0.0011066,0.00027398,0.00012758,-0.0003163,0.00011634,0.00088948,0.0001723,0.00020813,0.00073735,-0.00026226,-0.00059393,-0.00024769,0.00049494,-0.0013129,0.0011284,0.001309,-0.00034488,-0.00033632,-0.00098768,-0.00011987,9.9481e-05,0.00037847,0.00067266,-4.4143e-05,0.00080762,0.00067746,0.00050449,0.00093168,0.00076107,-3.8335e-05,3.3158e-05,0.00049003,0.00025576,0.00082592,0.00084856,-0.00018759,-3.7331e-05,9.637e-05,0.00026752,0.00091968,0.0005952,0.00039557,0.00089728,0.000801,-0.00067405,-0.00062517,0.00044406,-0.00042861,-0.00017729,0.00033834,0.0008786,0.00045124,4.2298e-05,-0.00035344
-0.00047735,0.0004017,4.3161e-05,0.00046843,-0.00088734,-0.00042491,0.00034296,0.00023773,-0.00035294,-0.00038064,0.00012015,0.00023176,-0.00016551,-0.00048033,-0.00031222,-0.00057282,-0.00024705,0.00037491,-9.3423e-05,0.0003006,0.00021015,-0.00056339,-6.2209e-05,0.00020878,2.3037e-05,0.00022279,0.00024554,0.00070972,-0.00030422,0.00044188,0.00036251,0.00051276,-0.00019594,-0.00036936,-0.00078604,0.00029919,-7.4093e-05,0.00037163,0.00064141,-0.00018331,0.00029676,0.00088722,-0.0006398,-0.00023999,-0.00024362,-0.00018718,-0.00032849,0.00022101,-0.00028588,0.00037359,-0.0011503,0.00075797,0.00028032,-0.00025806,-0.00082845,-0.00051356,0.00031728,0.00013001,0.0001769,0.00010368,0.00032892,0.00023742,7.638e-05,-0.00053528,-0.000625,-0.00062414,-0.00020171,0.00089539,-0.00026702,8.4784e-06,-0.00023883,0.00098359,0.0011291,-2.4986e-05,0.00052037,-1.6101e-05,0.00035609,-0.00018523,0.00097449,-0.00043878,-0.00044353,-0.0002238,-7.8428e-05,-0.0006931,-0.00041353,0.00017907,0.0010554,0.00044615,0.00065224,-0.00032762,-2.7952e-05,0.00047901,0.0002479,0.00075926,0.0010352,0.00024154,0.00038884,0.00014713,0.00034425,-0.00033196,-0.00044895,-3.2899e-05,-0.0010354,7.0708e-05,-0.00017664,0.00016468,0.00017032,0.0006973,0.00026006,-0.00051096,0.0009429,-0.00052442,-0.00034665,-0.00094067,0.00058664,-8.7664e-05,1.0973e-05,0.00073221,-0.00010099,0.00027274,-0.00010032,-0.00062321,-0.00021915,0.00098554,0.00025365,0.00069004,0.0010419,-0.0010338,4.1978e-05,0.00031761,0.00030307,-0.00025745,-0.00059538,-0.00092405,-0.00092321,-4.8977e-05,0.00090735,-0.00015781,0.00079159,0.00061089,-0.00024056,-0.00019142,0.00089087,0.00033646,2.2339e-06,0.0005225,0.00046162,-0.00032812,-0.00035556,-0.00070992,5.6055e-05,-0.00032617,0.0010498,-0.0002982,3.7058e-05,-0.0001198,-0.00062028,0.00018603,0.00090422,-0.00088239,0.00016729
0.00025847,0.0002077,-0.00011565,-6.3971e-05,0.00024547,-0.00027873,0.00038949,-0.00034719,-0.00021505,0.00039085,0.00023562,-0.0001584,-0.0002182,-0.00021182,-0.0004084,-0.00040522,1.6559e-05,0.00028412,0.00024742,-0.00027711,0.00020703,-0.00052221,-0.00030353,3.7953e-05,0.00050858,0.00029271,0.00035516,-7.8724e-05,3.1174e-06,-0.00026409,0.00050556,-0.00043391,-5.3899e-05,-0.00066353,-2.7824e-05,-2.5254e-05,-0.00077187,0.00038261,-0.00017782,-0.00027617,0.00073723,-0.00014874,-0.00020127,0.00042846,-0.00069927,0.00018283,0.00030647,-0.00079576,0.00038777,0.00073461,-0.00093906,-0.00011844,0.0004885,0.00023552,0.00023914,0.00040986,-0.00027069,0.00034173,-0.00047104,-0.00085383,0.00037836,0.00026239,-0.00066061,0.00050129,4.1894e-05,-0.0012418,-0.00034949,0.0010934,-0.00047067,0.00023973,-0.00050309,0.0003936,0.0012575,0.00017306,0.0010298,0.00099814,0.00036955,0.00027609,0.00039643,-7.3819e-05,-0.00029771,-0.00019076,0.00039941,0.0002118,0.00049589,5.7988e-05,0.00047672,-6.8654e-05,0.00051906,-0.00025737,-0.0012647,0.00064614,0.00016239,0.00079875,0.00031542,-0.0013908,-0.00022047,-0.00031887,-0.0006258,0.00015993,-0.00057923,-0.00084761,-0.00081936,0.00038172,0.00042501,-0.00034133,0.00090245,0.00076637,-0.00083531,-0.00017998,0.00075327,0.00055137,-0.00023835,-0.00065164,-0.00094014,-0.00038867,-0.00026228,-0.00051384,-0.00048897,-5.5594e-05,0.00077878,-0.00096979,-0.00043111,-7.0891e-05,0.00057499,0.000532,-0.00017462,-0.00034622,0.00043438,-0.0009302,-0.00030506,-0.00032553,-0.00052136,0.0002302,-0.00022754,0.000545,-0.00021689,8.4048e-05,0.00027227,-0.00038758,-0.00024382,-0.00086392,0.00030775,0.00035059,-3.8924e-05,0.00034036,-0.00058293,-0.00051278,-2.4413e-05,-0.00066819,-0.00010737,0.00046664,-1.5225e-05,-0.00029542,-0.00074764,0.00039472,0.00049109,0.00060727,0.00071968,-0.00076293,-0.00025125
0.00013177,-0.00021365,0.0003802,-0.00044878,0.00028313,-0.00071859,0.00024184,0.00031222,-0.0007898,9.1793e-05,2.2878e-05,3.8106e-05,0.00049676,-0.00015178,0.00057809,-0.00032756,-0.00020666,-0.00027971,0.00027075,-0.00042334,0.0003644,-0.00025015,0.0002343,0.00065153,-0.00011282,-0.00055136,-0.00050809,0.00097701,9.4436e-06,-0.00030797,-0.00017843,0.00054958,-1.9154e-05,9.4979e-05,-6.9057e-05,-0.00049168,-0.0003806,-0.0010365,-0.0011867,-0.00014737,-0.00049724,-0.0012394,-0.00029155,0.00020512,0.0010774,4.0889e-05,0.0008482,0.00076766,-0.00068456,-0.00092422,0.0011324,0.00054612,0.00011882,-0.00024546,-0.00011119,-0.00050898,-0.00024636,-0.00021563,-4.9616e-05,0.0015685,-0.00063224,1.9994e-05,0.00037795,0.00056911,0.00065801,0.00010964,0.00040915,0.00063516,-0.00082654,-0.00025514,0.00010335,0.00015924,0.00064064,-0.00020911,0.00018787,0.0006064,-3.6343e-05,-1.727e-06,-0.00020709,-2.5964e-05,-0.00023066,-0.00027042,0.00050463,-0.00025481,-0.00051749,-0.00055985,-0.0005985,0.00048038,-0.00017802,-0.00057969,0.00035414,-0.00040015,0.00040869,0.00029451,5.2809e-06,-0.00018499,0.00056544,-0.000579,-0.00011247,0.000332,-0.00067132,-0.00031276,-0.00039963,0.00075961,0.00066387,0.00058394,0.00030932,-0.00013632,-0.00021073,-0.00049557,0.00074482,-0.00053198,-0.00069686,0.00027663,-0.000586,0.00022891,-0.00050449,-0.00027633,-6.5131e-05,0.00045667,0.00059961,-0.00083371,-0.00070052,0.00010178,-0.00036313,0.00024311,-0.00025142,-0.00084816,0.00044881,0.0014687,-0.00047405,-2.4533e-05,0.0017376,0.00073823,0.00030652,-0.0015212,-0.0011596,0.0003511,-0.00049157,0.00038521,0.0010119,0.00091544,-0.0010459,8.6791e-06,0.0016617,0.0010057,0.00036182,0.0014983,-0.0011405,0.00031485,-0.00013105,0.0013647,-0.0014242,0.0015839,0.00040848,-0.00077309,0.00036075,-0.0013862,-0.00104,0.00052183,0.00031147
0.00018565,0.0002645,0.00060262,-0.00038874,-0.00015356,0.00010831,0.00027122,-0.00079435,-5.2223e-05,-0.00074972,0.00031801,0.00025844,-5.616e-05,0.00023872,-1.439e-06,0.00038506,0.00041005,-0.00011669,-0.00013239,-0.00054927,-0.00027526,-0.00050579,-2.0345e-05,0.00043413,0.00031659,-0.00011924,0.00013158,5.6969e-05,0.00062397,3.1792e-05,0.00052011,-3.95e-05,-7.496e-06,0.00022809,0.00011442,-0.00013314,1.3578e-05,5.0736e-05,-2.3953e-05,-0.00011699,-0.00050243,0.00037541,-0.00024664,-0.00036085,-0.00016889,-0.00067433,0.00022664,0.00052514,-0.000268,0.00010824,-0.00043562,-0.00031828,4.2559e-05,0.00025681,0.00033115,-0.00038161,0.00069915,0.00067279,0.00075805,0.0012026,0.00029949,-0.00059879,0.00017808,-0.00068469,-0.0010621,-0.00076898,-0.00057739,0.00019341,0.00031587,0.0005673,0.00014647,0.00089894,0.00050421,0.00024319,0.00042541,0.00032486,-0.00024883,-0.00060692,-0.00032653,-0.00040275,-0.00020553,-0.00019611,0.0002966,-5.804e-05,2.8815e-05,0.0006823,3.8432e-05,-3.5895e-05,5.8714e-05,-0.00063618,-0.00096437,0.00021889,-0.00071001,0.00026213,0.0002199,-0.00013706,0.00020879,-0.00028882,-6.2882e-05,0.00059452,-0.00059947,1.9561e-06,-0.00074708,0.00071904,0.0009798,0.00066973,0.00050564,-0.00037987,0.00043281,3.4379e-05,-0.00044551,0.00082332,0.00048824,0.00044541,0.00015273,-0.00022199,-0.00027511,-8.5166e-05,-0.00055262,-0.00016665,0.00060759,0.00029772,-0.00016515,0.00052457,0.00060299,0.0002384,0.0007273,0.00040004,-0.00051213,2.3141e-06,-0.00047602,-0.00034145,-0.00021057,-0.00038741,0.00032401,0.00032106,-0.00043778,0.0001383,2.2469e-05,3.9412e-05,-0.00035028,-0.0006883,0.00035178,-0.00037191,0.00036596,-0.00049005,0.00071974,-0.00061004,-0.00059951,0.00032352,-0.00029331,-0.00032902,0.00033148,-0.00051522,-1.1686e-05,0.00042516,8.4836e-06,0.00061193,-0.00028033,-0.00046014,0.00058878
